location,Followers,Hashtags,Username,Datetime,Text
Malaysia.,475,,Xandolls,2022-12-29 01:55:48+00:00,@HisandHersLive @PlayApex a wOMANS?
"Camden, New Jersey",31,"['AvatarTheWayOfWater', 'CallofDuty', 'ModernWarfare2', 'ApexLegends', '刷粉平台', 'afrochella2022', 'xbox', 'lovethedarts']",SoIemnest,2022-12-29 01:53:48+00:00,Can I get an Amen? #AvatarTheWayOfWater #CallofDuty #ModernWarfare2 #ApexLegends #刷粉平台 #afrochella2022 #xbox #lovethedarts https://t.co/PbTojuXD6O
Timezone Asia/Tokyo (GMT+9),266,"['ApexLegends', 'マップローテーション']",MapRotationBot,2022-12-29 01:53:43+00:00,"Current:
Broken Moon at 10:30-12:00

Next:
Olympus at 12:00-13:30

#ApexLegends #マップローテーション"
,114,"['PS5Share', 'ApexLegends']",DMGRedux,2022-12-29 01:53:42+00:00,"90 damage in 12 minutes is wild trash. #PS5Share, #ApexLegends https://t.co/5TJu4gzhMI"
They/Them/She/Her,64,,ItsValkyrjaBaby,2022-12-29 01:53:38+00:00,Me on Loba Apex Legends' ass https://t.co/cSUHlB1T4z
,25,,RonoyAnderson,2022-12-29 01:53:27+00:00,@3DShiro @PlayApex Idk the second shot look kinda sus and unnatural just saying
地球ONLINE v20.23.01,134,['ApexLegends'],appleneko2001,2022-12-29 01:52:28+00:00,bruh #ApexLegends https://t.co/D8ewZE54zy
,154,,GAME_introduce7,2022-12-29 01:52:26+00:00,"Apex Legends Video Post

Apex Legends:Three people choose different legends and fight as a pair.
click the link below to watch now:

1:https://t.co/JD3eRSgf5s
2:https://t.co/RXYMXuNfLY
3:https://t.co/BxiQTEh6en"
,1,"['ApexLegends', 'TRIPODS', 'SleptOn', 'ApexMobilePlays']",Axelfolly9,2022-12-29 01:51:28+00:00,It's not just video games. #ApexLegends #TRIPODS #SleptOn #ApexMobilePlays
,8,,ZibnoApex,2022-12-29 01:51:10+00:00,Best Perks for Revenant in apex legends mobile https://t.co/HVJ2PN4FgQ
United States,46,"['gamergirl', 'ApexLegendsFanart', 'twitchstream', 'PS5Share']",TTVLiatoinn,2022-12-29 01:50:26+00:00,LIFELINE 14 kills and 3057 damage APEX LEGENDS season 15 gameplay https://t.co/eLHMYUP3jp via @YouTube check out this fire DUB ! #gamergirl #ApexLegendsFanart #twitchstream #PS5Share
,49,['ApexLegends'],Spooksytv,2022-12-29 01:49:44+00:00,"This is why people complain about controller players lol 
#ApexLegends 
@PlayApex https://t.co/fTYjZe60uW"
"Cleveland, OH",355,['ApexLegends'],donkillmonger,2022-12-29 01:49:32+00:00,"Check out this Apex Legends clip I recorded with https://t.co/xVUQXoGk8P! #ApexLegends

🔗 https://t.co/RinV7h1U1F https://t.co/AlnSR9BYKh"
,50,,MarcosCalfuquir,2022-12-29 01:49:08+00:00,"@ImOwFromYT Uff thats a difficult question...I think that every BR have somehing that maje special...COD, PUBG, Fortnite, Apex, FreeFire...all have something....Right now i am very vicious with Apex Legends."
,42,,jhooper0536,2022-12-29 01:48:03+00:00,@PlayApex so tired of the abandon penalty you get for your provider dropping service. Why not make it only if your teammates report you. You get a penalty.
,45,,ghos_ex,2022-12-29 01:47:58+00:00,"Mechanical improvement 10 - apex legends
HQ: https://t.co/OmnxC0PdYt
Rt's and likes appreciated! https://t.co/0c0prJhoBM"
United States,3,,thereslmrnoob,2022-12-29 01:47:47+00:00,@PlayApex plz fix the xbox lag the game been out for 3 years and it still lagging
SPARTA,535,,Mal_FPS,2022-12-29 01:45:26+00:00,@TermK47 @PlayApex Not his first rodeo 😂
,444,"['ApexLegends', 'XboxShare']",bryantheosha,2022-12-29 01:45:21+00:00,Talk about clipping their wings #ApexLegends #XboxShare https://t.co/cHkAQ41LbP
"Denver, CO",253,"['SupportSmallStreamers', 'SmallStreamersConnect', 'KOOPATROOP', 'ApexLegends']",Bigshea06,2022-12-29 01:44:01+00:00,First day at the new job went great! Now it's time to game! We live on Twitch come hang! #SupportSmallStreamers #SmallStreamersConnect #KOOPATROOP #ApexLegends
Hidden Cloud ,454,['PS4live'],swaggymcdaggers,2022-12-29 01:43:58+00:00,Check out my broadcast from my PlayStation 4! #PS4live (Apex Legends)  live at https://t.co/Ql6GVR7MB8
横須賀県,430,,S_71V,2022-12-29 01:43:29+00:00,Titanfall 2 is better than APEX Legends
"Cleveland, OH",355,['ApexLegends'],donkillmonger,2022-12-29 01:41:12+00:00,"Eating this game #ApexLegends

🔗 https://t.co/RinV7h1U1F https://t.co/0OJymK5ow6"
United States,184,,alexpayne666,2022-12-29 01:40:09+00:00,https://t.co/qPJ237ufx6 Call of Duty and possibly Apex Legends Lumberjack wolf with pretty little weirdo
,530,,QueenReafer,2022-12-29 01:39:51+00:00,@HisandHersLive @PlayApex Hi!! I would love to👀
"Illinois, USA",32,,rbarnes1121,2022-12-29 01:39:44+00:00,I'm now streaming on Twitch! Playing Apex Legends https://t.co/pYMhcIAlMA
"Malaysia , Penang",656,,melissa_xj,2022-12-29 01:38:09+00:00,@PandaaBeasty @PlayApex @NoMercyEst That's not my highest tho hehehe but yeah felt so good for still able to do good after not playing it for more than a month 🔥
Areland,286,,Tecnoguy1,2022-12-29 01:38:07+00:00,@daundeadpyro @KGC2022 @silverwolf484 @SKizzleAXE @haydenyax1 Apex legends is cross play.
,117,,saint__yves,2022-12-29 01:37:55+00:00,playing too much apex legends in singapore server and we know each other now
,199,,konisaur,2022-12-29 01:37:44+00:00,@PlayApex cross progression
Malta,110,,Esportdirectory,2022-12-29 01:37:40+00:00,"NICKMERCS team vs TFUE team in $30,000 MFAM TOURNEY | GAME 5 | PERSPECTIVE ( apex legends ) https://t.co/KzIJ7jrdpG"
🇦🇷💗,16,,ZenibasSeal,2022-12-29 01:37:33+00:00,"*opens apex legends*
*sees broken moon*
*log off*"
"New York, USA",1008,['PS4live'],iLLMaTTic_X,2022-12-29 01:36:44+00:00,Check out my broadcast from my PlayStation 4! #PS4live (Apex Legends)  live at https://t.co/PWaDgXDGWU
,21,,Khr0n05_,2022-12-29 01:36:29+00:00,I'm now streaming on Twitch! Playing Apex Legends https://t.co/GUud2Knm9M
Malta,110,,Esportdirectory,2022-12-29 01:36:18+00:00,Mirage Tea Bagging – Green Screen Apex Legends https://t.co/fPrhaYA9dg
"Michigan, USA",1251,"['ApexLegends', 'PS4share']",_keltek,2022-12-29 01:36:17+00:00,"Im like that #ApexLegends #PS4share

https://t.co/uS4FM7QgOk https://t.co/F798nzoYyh"
San Francisco,34,"['Overlays', 'twitch', 'twitch', 'twitchstreamer', 'TwitchDE', 'Streamer', 'SmallStreamerCommunity', 'Trovo', 'ApexLegends', 'smallstreamer', 'vtuber', 'supportsmallstreamers', 'stream']",StephanySereia,2022-12-29 01:35:43+00:00,"Get a best #Overlays for #twitch,just DMme for more info🔥
#twitch #twitchstreamer #TwitchDE #Streamer #SmallStreamerCommunity #Trovo #ApexLegends #smallstreamer #vtuber #supportsmallstreamers #stream 
@SGH_RTs
@GDAutoArt
@StreamerSupRT
@rtsmallstreams
@stream_rt
@EsportsTweeter https://t.co/8QaCNPTieB"
United States,91,,Animusx__,2022-12-29 01:35:40+00:00,"The only reason to grind Apex Legends in 2023 is;

It’s your job-
You like to spend money on pixels-
You just enjoy it because it’s free and you’ve spent so much time on it-"
"Birmingham, England",490,,Suthy_98,2022-12-29 01:35:30+00:00,@Schgot89 @HisandHersLive @PlayApex @Margaretattv @DiaSis_Vero @HeyTuva @AprilTV_ @chubchubbychub_ @Littlething__ @belleroui @ItsPiku_ @vDaphneTV Much love Scott 🥺❤️
outerspace,328,,klaapy,2022-12-29 01:35:23+00:00,@Evo_DNA @HisandHersLive @PlayApex @indoblud @allieraa 💅🏼 i am gorl
,435,"['ApexLegends', 'Overwatch2', 'live', 'twitch', 'SmallStreamersConnectRT', 'gamers']",HeadyMids_,2022-12-29 01:35:16+00:00,"No face cam stream tonight!
💰DROPS ON DROPS!!!💰
Going live in about 5 minutes, Come hang out or lurk!

🔫#ApexLegends 🔫
💫#Overwatch2 💫

#live #twitch #SmallStreamersConnectRT #gamers https://t.co/JUCpSlYejV"
Discord: Jehadyel#1337,561,,Jehadyel,2022-12-29 01:34:45+00:00,"@plutobynight @AfricanWrdsmith @Melizande @PlayApex Thank you! ^-^ appreciate your continued support!

Gonna make one with Wattson as well .. but I'm just gonnna make it with your pfp lol"
Twitch.tv/sebastien5k get it?,89,,TheSebastien5k,2022-12-29 01:34:33+00:00,"https://t.co/VnUKw9Yy34 [DROPS ON] Apex Legends with XV, apex legends ranked soloing, and then completing Overwatch 2 placements for tank and dps, come say helloooooo"
,4,['PS4live'],JacobMo65837645,2022-12-29 01:34:23+00:00,Check out my broadcast from my PlayStation 4! #PS4live (Apex Legends)  live at https://t.co/5JcA0Qbfsf
"Lansing, MI",303,"['twitch', 'twitchaffiliate', 'twitchgirl', 'gamergirl', 'girlgamer', 'liveontwitch', 'ApexLegends']",KSchopTTV,2022-12-29 01:34:19+00:00,Last stream of the year!! Come an stop by!! https://t.co/D1D0wQhzXN #twitch #twitchaffiliate #twitchgirl #gamergirl #girlgamer #liveontwitch #ApexLegends
,8881,"['apex', 'apexlegends', 'ApexLegendsFanart']",RECXNCY,2022-12-29 01:34:14+00:00,"⭐️3D Apex Thumbnail for @LesAimbot
❤️ + ♻️’s are much Appreciated!

✍️ Designed by @RECXNCY
💼Commissions are Open!📩👋
🔖#apex #apexlegends #ApexLegendsFanart https://t.co/DoRkhWE6dQ"
Niels Lab,265,['ApexLegends'],NielsHonjo,2022-12-29 01:33:58+00:00,"At least... Gold area w/nice damage done (1234) XD

#ApexLegends https://t.co/EINnZtFeqX"
,1,,22gz40567890,2022-12-29 01:33:52+00:00,"@PlayApex It's been more than three years since my APEX account was banned for no reason, and I still can't believe it, as a good gamer, I have been committed to maintaining our game environment together, but I was banned three years ago, and I still don't know what caused it."
yo moms room ,125,['PS4live'],Lee2funny,2022-12-29 01:33:36+00:00,Check out my broadcast from my PlayStation 4! #PS4live (Apex Legends)  live at https://t.co/rPkHFYLA4V
"São Paulo, Brasil",4009,,sepz42,2022-12-29 01:33:09+00:00,@xBricci @HisandHersLive @PlayApex 😳 pick me pick me
,241,,SierraUhh,2022-12-29 01:33:01+00:00,@HisandHersLive @PlayApex Women content creator right here ❤️❤️
Raven’s Nest,768,['PS4live'],bloodabeast_og,2022-12-29 01:31:49+00:00,Check out my broadcast from my PlayStation 4! #PS4live (Apex Legends)  live at https://t.co/sBiE7QyIcF
,43,,daundeadpyro,2022-12-29 01:31:12+00:00,@Tecnoguy1 @KGC2022 @silverwolf484 @SKizzleAXE @haydenyax1 GTA? Apex legends? Not every single game has a cross save feature across consoles. Sure they have cross play but not cross save.
United States,93,['ApexLegends'],Skeltoz1,2022-12-29 01:31:00+00:00,"WE LIVE!
Hopefully teaching yall some tips and tricks in #ApexLegends 

link below! https://t.co/ivzPLIPQAM"
,0,,SavageSB617,2022-12-29 01:30:10+00:00,@HisWattson @PlayApex Trash
"New Jersey, USA",15784,,martyistheparty,2022-12-29 01:29:58+00:00,"💢NEW YOUTUBE VIDEO!!💢

The NEW BEST FEMALE RANKED DUO in Apex Legends | SEASON 15 ft. @nataIiey 💕

https://t.co/rzcnUIBnkN

edit &amp; thumbnail by @Xed_fps @XF_Productions https://t.co/yxAM6ANfKX"
"New Jersey, USA",6,"['ApexLedgends', 'Tweets', 'funny', 'gaming']",braxton973,2022-12-29 01:29:55+00:00,"Here we go again
#ApexLedgends #Tweets #funny #gaming @PlayApex https://t.co/7FPBkFG8yX"
San Francisco,34,"['Intro', 'Twitch', 'TwitchDE', 'twitchgirls', 'twitchstreaming', 'smallstreamers', 'twitchaffiliate', 'Twitch', 'trovo', 'twitchstreamers', 'PS4', 'PS4live', 'trovort', 'SupportSmallStreamers', 'streamer', 'ApexLegends', 'SmallStreamers', 'newstreamer']",StephanySereia,2022-12-29 01:29:31+00:00,"Hey, if you need Dope ❤️ #Intro for your #Twitch then let me know in DM #TwitchDE #twitchgirls #twitchstreaming #smallstreamers #twitchaffiliate #Twitch #trovo #twitchstreamers #PS4 #PS4live #trovort #SupportSmallStreamers #streamer #ApexLegends #SmallStreamers #newstreamer https://t.co/DIz05tvKyE"
"New York, NY",390,['ApexLegends'],ttv2quik,2022-12-29 01:29:05+00:00,So close to diamond #ApexLegends
"Atlanta, GA",372,['PS4live'],iRito__,2022-12-29 01:29:00+00:00,Check out my broadcast from my PlayStation 4! #PS4live (Apex Legends)  live at https://t.co/3lqOxAMSAD
,212,,Pace2k_,2022-12-29 01:27:29+00:00,Gonna grind apex legend now
Alabama,365,"['apex', 'apexlegends', 'PS4share']",karannikkivance,2022-12-29 01:26:16+00:00,Ayeeeeee Vantage might be my new main #apex #apexlegends #PS4share https://t.co/dnQpa2xs8T
TX,3502,,prednoxx,2022-12-29 01:25:45+00:00,@JimmyEFilms @PlayApex ty ty!
Canada,134,"['TwitchStreamer', 'Apex', 'LiveNow', 'ComeHangout', 'ApexLegends', 'Revenant', 'Streaming', 'PS4live']",RogueQueen96,2022-12-29 01:25:43+00:00,Let's Play Ranked | #TwitchStreamer #Apex #LiveNow #ComeHangout #ApexLegends #Revenant #Streaming #PS4live live at https://t.co/jgURRUzotA
"Texas, USA",1511,,JimmyEFilms,2022-12-29 01:25:12+00:00,@prednoxx @PlayApex So clean brotha!!!
"Dallas, TX",573,,botisimostreams,2022-12-29 01:24:56+00:00,Join captaincrawfish542 On Twitch Playing Apex Legends 🔴 Live Now! https://t.co/GqqDf6JMjE
"Plattsburgh, NY",63,"['apex', 'ApexLegends']",Imswiftninja,2022-12-29 01:24:53+00:00,Just dropped my catalyst 4k #apex #ApexLegends https://t.co/XICwStL0uR
"Iowa, USA",23,"['apex', 'apexlegends', 'apexmovement', 'apexclips', 'playapex']",KurohFPS,2022-12-29 01:24:36+00:00,Clips from my birthday stream :) #apex #apexlegends #apexmovement #apexclips #playapex https://t.co/lDqXT0woO2
TX,3502,['ApexLegends'],prednoxx,2022-12-29 01:24:20+00:00,"latest thumbnail batch ♡

❤️&amp;♻️to support an artist!
@PlayApex #ApexLegends https://t.co/J2hF9U07aT"
,78,,KingShailo,2022-12-29 01:24:11+00:00,@HisandHersLive @PlayApex @kayceeedilla 100% vouch. Amazing person and top notch Apex content creator with the vibes through the roof.
"La Quinta, CA",41,,GamersEdgeYT_TV,2022-12-29 01:23:59+00:00,"We are live in twitch! https://t.co/D9FHMjVczt
Playing some apex legends and destiny 2"
She/They,847,,NotChaosTheory,2022-12-29 01:23:23+00:00,"IN GAME AWARENESS, DO WE HAVE IT?!!! l APEX LEGENDS l BROUGHT TO YOU BY BBE https://t.co/kN1M2q08Th"
"Chicago, IL",66,,PatheticAngels,2022-12-29 01:23:10+00:00,@Respawn @PlayApex Sue this mf https://t.co/Tsps1S354Z
,636,"['ranked', 'DivineUprising', 'JoinDivine', 'TeamDivine']",GTO_AdroiT,2022-12-29 01:20:57+00:00,"Come tune in to the shit show, @zleaguegg tourney on @playapex in a little and then back to #ranked to get our third to diamond.
#DivineUprising #JoinDivine #TeamDivine | December Giveaway Winner: Ochigoto1_ [Last month winner @Ztormy23] https://t.co/kUqlPRYA4B"
"Halifax, Nova Scotia",503,"['apexlegends', 'Apex募集pc']",JakeSusPecTxbl,2022-12-29 01:19:28+00:00,"runnin around with a STIFFY hittin everything breathing 🤭@playapex 

sad no one came to claim their teammates 

@ApexPawn #apexlegends #Apex募集pc https://t.co/TOz32XLQPX"
,8151,['ApexLegends'],KarateSkool,2022-12-29 01:18:30+00:00,"Twitter broke but apex ain’t (😂) Live.
https://t.co/Cnvcn6NZuI 
@erisedgg 
#ApexLegends https://t.co/9wMB8I2CT4"
,0,,unawakeing,2022-12-29 01:18:23+00:00,@PlayApex At this point EA and Respawn need to sell Apex Legends to another company because it has been nothing but a disappointment throughout this whole year.
,1,,FreshCasanova27,2022-12-29 01:18:19+00:00,Apex Legends Ranked Matches  https://t.co/RDzY3A9puZ
,1,"['PlayApex', 'ApexLegends', 'ThreeMuppets', 'Corpa', 'FORGE']",BadboiLiamo,2022-12-29 01:17:30+00:00,All about love of the game.🔥🔥🔥🔥 #PlayApex #ApexLegends #ThreeMuppets #Corpa #FORGE
,114,"['ApexLegends', 'Twitch', 'TwitchStreamer']",iTzzAKTTV,2022-12-29 01:17:14+00:00,Just a washed up 9x Masters bot trying to be relevant #ApexLegends #Twitch #TwitchStreamer https://t.co/Gs22HNIlhp
Apex Legends,342,,MqpleTv,2022-12-29 01:17:05+00:00,"If anyone is looking to join @SourceGamingTV as a content creator and or competitive player for apex legends, or if you just want to be a community member and help out on discord. Please reach out to me on discord @ MqpleTV#4263 (Happy Holidays everyone)"
,4,"['PS5Share', 'ApexLegends']",FBlaze28,2022-12-29 01:16:21+00:00,"#PS5Share, #ApexLegends 😮‍💨😮‍💨🫣 so satisfied https://t.co/GWetZ3dN0d"
,791,,SookiKanban,2022-12-29 01:16:13+00:00,Finally dropped Apex Legends https://t.co/FFWkDaR4Rc https://t.co/gecZ4kMiuk
AU,337,,tylervis_,2022-12-29 01:16:10+00:00,"@elloakim @PlayApex Next year, gonna uninstall games"
,74,,IrishGuy1087,2022-12-29 01:16:10+00:00,I'm now streaming on Twitch! Playing Apex Legends https://t.co/S06Rwzty5i
Planet Derp,8,['ApexLegends'],Sincanister,2022-12-29 01:14:50+00:00,Bought The Hellbent Loba pack and pulled a heirloom! Merry New Year! #ApexLegends @PlayApex https://t.co/Lqv2Got3NJ
"Missouri, USA",95,,kiapoloful,2022-12-29 01:13:31+00:00,Excited About This Apex Charity Event!!!! ╰(▔∀▔)╯Apex Legends w/ Mr. DrugFree +18 Chat https://t.co/T7XTzh7iRc
Oklahoma ,2924,,badgirlReezie,2022-12-29 01:13:15+00:00,@HisandHersLive @PlayApex Content creator coming right at ya👉🏽👈🏽💜
"Gaithersburg, MD",152,['ApexLegends'],Kaachan_26,2022-12-29 01:12:50+00:00,YOU ARE THE HEALER WHY ARE YOU PUSHING FIRST????? #ApexLegends
,50,['PS4live'],WillingJoJoMan,2022-12-29 01:12:39+00:00,Check out my broadcast from my PlayStation 4! #PS4live (Apex Legends)  live at https://t.co/wCArtXETBN
"Michigan, USA",254,"['twitchstreamer', 'ApexLegends']",m3chanik1,2022-12-29 01:12:34+00:00,"Lil Apex stream? Why not! starting soon! See ya'll in there! @CrazeCrew_ @CroweFam_ @DripSquadTeam #twitchstreamer #ApexLegends 
https://t.co/TXKTTq9RBt"
,2,['PS4live'],RipsmokeTv,2022-12-29 01:12:11+00:00,Check out my broadcast from my PlayStation 4! #PS4live (Apex Legends)  live at https://t.co/6vf1vLXm84
,3,['PS4live'],RapArt1999,2022-12-29 01:12:06+00:00,Check out my broadcast from my PlayStation 4! #PS4live (Apex Legends)  live at https://t.co/QpZRDcTSlj
,35,"['Apexlegends', 'ApexLegendsFanart', 'Apex募集']",DemonTwizy,2022-12-29 01:11:52+00:00,"❤️‍🔥Recent thumbnail❤️‍🔥

Love everybody who supports 💜

Commissions are always open!

#Apexlegends #ApexLegendsFanart #Apex募集 
‼️ Not free to use.
💸 (15$-20$)
🖤&amp;🔁 are appreciated. https://t.co/MfrihSMRPt"
"Wildomar, CA",89,,XxPhantom99xX,2022-12-29 01:10:47+00:00,@SukramMagenta @ssjGrant @PlayApex Nah. Just warm up games
"Arizona, USA",15,"['ApexLegends', 'NintendoSwitch']",NintenDak,2022-12-29 01:10:47+00:00,I genuinely find it a tad bit concerning that mfs somehow find ways ways to suck so much at a game thats quite simple #ApexLegends #NintendoSwitch https://t.co/nN71QJRfxx
NF- Thats a Joke,144,,MagixSpellz,2022-12-29 01:10:27+00:00,"@PlayApex I dont think thats Arthur
XD https://t.co/s0kykwgGxm"
,0,,IIQuixyy,2022-12-29 01:10:10+00:00,The barrage was after I got revived I had full purple and full health @Respawn @PlayApex explain https://t.co/Qh2vm3hkSZ
"London, England",147,,hannahmariezt,2022-12-29 01:09:58+00:00,"@MsDopeyGames @HisandHersLive @PlayApex Super talented, 100% deserves the opportunity!"
,112,"['PS5Share', 'ApexLegends']",SmokeyorNot,2022-12-29 01:09:49+00:00,"Just a poor lil octane running for his life 😂 #PS5Share, #ApexLegends https://t.co/68yaveN3RD"
"Calgary, Alberta",131,,PCBearanger,2022-12-29 01:09:44+00:00,"Why is like 90% of the TikTok lives I get on my FYP people hacking in video games? No ""ApexHacker69"" I don't want to watch you cheat in Apex Legends"
CDMX,8,['PS4share'],Docmul_,2022-12-29 01:09:44+00:00,"Apex Legends Trophies
Apex Recon (Bronze)
Win a game as a recon character #PS4share https://t.co/VTs5w9Dvut https://t.co/yBAjOa4JhV"
KxngUnkasa - Twitch/YouTube,395,,KxngUnkasaG,2022-12-29 01:09:18+00:00,I'm now streaming on Twitch! Playing Apex Legends https://t.co/8bJB7oXHig
The Sanctuary,151,"['TwitchTv', 'Twitch', 'SmallStreamer', 'SupportSmallStreamers', 'SupportSmallStreams', 'StreamersConnect', 'SmallStreamersConnect', 'TwitchAffiliate', 'SupportSmallArtists', 'TwitchArt', 'TwitchCommunity', 'FanArt', 'ApexLegends']",artisticfoi,2022-12-29 01:08:16+00:00,"Art Stream💜Sticker Sheet Time!💜 https://t.co/LDc8lupeZK

#TwitchTv #Twitch #SmallStreamer #SupportSmallStreamers #SupportSmallStreams #StreamersConnect #SmallStreamersConnect #TwitchAffiliate #SupportSmallArtists #TwitchArt #TwitchCommunity #FanArt #ApexLegends"
